Known Planet Name,X,Y,RA,Dec,Rand. Dist.,Region,Sector,Grid,Link,technicalId,Source : http://www.swgalaxymap.com/,url,title,is_character,side_bar,paragraph,crosslinks,Empire,Rebel
Cerea,-3636.41,-9964.51,0.08736956648,24.58438368,383000402,Mid Rim,Semagi Sector,I16,http://starwars.wikia.com/wiki/Cerea,1577.0,,https://starwars.fandom.com/wiki/Cerea,Cerea,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Grid coordinates': 'I-16'}, 'Physical information': {'Fauna': 'Aryx'}, 'Societal information': {'Native species': 'Cerean', 'Immigrated species': 'Human', 'Major cities': 'Asphodar 3'}}","Cerea was a planet located in the galaxy's Mid Rim. It was a paradise largely unspoiled by the ravages of technology. It was the homeworld of the Cereans, including the Jedi Master Ki-Adi-Mundi, who served as a member of the Jedi High Council during the waning days of the Galactic Republic. Prior to being arrested on the Five Points system, Jyn Erso spent time bouncing around the Mid Rim on planets such as Cerea and Coyerti before settling on Takodana for almost a year. Cerea was home to big bipedal birds known as aryx, which the Rebel communications specialist Kidi Aleri rode.
","['Bird', 'Standard_Galactic_Grid', 'Vi_Moradi', 'Planet', 'Standard_day', 'Galactic_Republic', 'The_galaxy', 'Five_Points_system', 'Alliance_to_Restore_the_Republic', 'Homeworld', 'Jedi_High_Council', 'Takodana', 'Human', 'Cerean', 'Aryx', 'Ki-Adi-Mundi', 'Jedi_Master', 'Kidi_Aleri', 'Coyerti', 'Canon', 'Asphodar_3', 'Time', 'Standard_year', 'Republic_Era', 'Archex', 'Jyn_Erso', 'Mid_Rim']",0,1
Chalacta,9822.56,-310.7,0.08723533808,24.58582787,382999959,Mid Rim,Kastolar Sector,R10,http://starwars.wikia.com/wiki/Chalacta,1921.0,,https://starwars.fandom.com/wiki/Chalacta,Chalacta,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Grid coordinates': 'R-10'}, 'Societal information': {'Native species': 'Chalactan', 'Affiliation': 'Galactic Republic'}}","Chalacta was a planet located in the galaxy's Mid Rim. that was the homeworld of the Chalactan people. Jedi Master Depa Billaba was born on Chalacta. In the C.R.C. year 7941, Chalacta was represented in the Galactic Senate of the Galactic Republic by Yudrish Sedran.
","['C.R.C.', 'Standard_year', '36_BBY', 'Homeworld', 'Standard_Galactic_Grid', 'Planet', 'Jedi_Master', 'Yudrish_Sedran', 'Senator', 'Canon', 'Depa_Billaba', 'Mid_Rim', 'Galactic_Senate', 'Reproduction', 'Chalactan', 'Galactic_Republic', 'The_galaxy']",0,1
Chalcedon,-3171.83,-9580.93,0.08736493315,24.58444107,382999441,Mid Rim,Tashtor Sector,I16,http://starwars.wikia.com/wiki/Chalcedon,1584.0,,https://starwars.fandom.com/wiki/Chalcedon,Chalcedon,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Sector': 'Tashtor sector', 'Grid coordinates': 'I-16'}}","Chalcedon was astronomical object located in the galaxy's the Tashtor sector within the Mid Rim. Located on a hyperspace route between Cerea and Takodana, it was the center of the galactic slave trade. Chalcedon also housed a shadowport and was marked on a map included by the former pirate Queen Maz Kanata in the book that became known as the Smuggler's Guide.
","['Slavery', 'Pirate', 'Cerea', 'Book', 'Galaxy', 'Maz_Kanata', 'Queen', 'Standard_Galactic_Grid', 'Tashtor_sector', 'Hyperspace_route', 'Smuggler%27s_Guide', 'Shadowport', 'Canon', 'Takodana', 'Mid_Rim', 'The_galaxy']",0,0
Champala,1070.59,1939.6,0.08732262284,24.58616451,383000387,Inner Rim,,L8,http://starwars.wikia.com/wiki/Champala,1213.0,,https://starwars.fandom.com/wiki/Champala,Champala,False,"{'Astrographical information': {'Region': 'Inner Rim', 'Grid coordinates': 'L-8', 'Trade routes': 'Hydian Way'}, 'Physical information': {'Primary terrain': 'Seas'}, 'Societal information': {'Native species': 'Chagrian', 'Demonym': 'Champalan', 'Major cities': 'Tidros ', 'Affiliation': 'Galactic Empire'}}","Champala was a world in the galaxy's Inner Rim. Located on the Hydian Way, it was home to the Chagrian species, including Mas Amedda, Vice Chancellor of the Galactic Republic and later Grand Vizier of the Galactic Empire. A popular pastime on Champala was fishing, but, according to Amedda, by the Clone Wars its oceans were ""not what they once were."" Nevertheless, the human architect Orson Callan Krennic used such as an analogy to explain his plans for scientist Galen Walton Erso to Amedda. The world had its own embassy on Coruscant. It was occupied by the Galactic Empire.
","['Mas_Amedda', 'Galactic_Empire', 'Standard_Galactic_Grid', 'Planet', 'Coruscant', 'Ocean', 'Orson_Callan_Krennic', 'Galactic_Republic', 'The_galaxy', 'Tidros', 'Sexes', 'Galen_Walton_Erso', 'Homeworld', 'Chagrian', 'Human', 'Fishing', 'Occupation_of_Champala', 'Canon', 'Time', 'Inner_Rim', 'Species', 'Champalan_Embassy', 'Vice_Chair', 'Scientist', 'Clone_Wars', 'Architect', 'Capital', 'Hydian_Way', 'Grand_Vizier']",1,0
Chandrila,829.79,488.34,0.08732502438,24.5859474,383000446,Core,,L9,http://starwars.wikia.com/wiki/Chandrila,94.0,,https://starwars.fandom.com/wiki/Chandrila,Chandrila,False,"{'Astrographical information': {'Region': 'Core Worlds', 'Sector': 'Bormea sector', 'System': 'Chandrila system', 'Suns': '1', 'Moons': 'At least 1', 'Grid coordinates': 'L-9'}, 'Physical information': {'Primary terrain': 'Rolling hills', 'Surface water': 'Calm seas', 'Points of interest': ['Junari Point', 'Lake Andrasha', 'Sarini Island', 'Silver Sea'], 'Flora': ['Balmgrass', 'Cedar', 'Garren tree', 'Orcanthus', 'Tintolive tree'], 'Fauna': ['Bulabird', 'Marmal-fish', 'Pearlshell', 'Preepnob', 'Priprak', 'Skor-fin', 'Starleg']}, 'Societal information': {'Native species': 'Human', 'Immigrated species': ['Jawa', 'Mon Calamari', 'Pantoran', 'Rodian', 'Trandoshan', ""Twi'lek""], 'Demonym': 'Chandrilan', 'Major cities': 'Hanna City ', 'Affiliation': ['Galactic Republic', 'Galactic Empire', 'Alliance to Restore the Republic', 'New Republic']}}","Chandrila was a planet in the Core Worlds of the galaxy. The female human Mon Mothma hailed from Chandrila, and represented her homeworld in the Senate of the Galactic Republic. It was also the homeworld and birthplace of Ben Solo.
","['Behavioral_modification_biochip', 'Mas_Amedda', 'City', 'Galactic_Republic', 'Alliance_to_Restore_the_Republic', 'Norra_Wexley', 'Galactic_Senate_(New_Republic)', 'Norra_Wexley%27s_team', 'Marriage', 'HoloNet', 'Attack_on_Chandrila', 'Time', 'Han_Solo', 'Safe_world', 'DS-1_Death_Star_Mobile_Battle_Station', 'Priprak', 'Imperial-Republic_peace_talks', 'Liberation_Day_(New_Republic)', 'Standard_year', 'Pilot', 'Garren_tree', 'Olia_Choko', 'Mid_Rim', 'Imperial_Era', 'Galactic_Emperor', 'Battle_of_Endor', 'The_Rebel_Files', 'Planet', 'Tolwar_Wartol', 'Sinjir_Rath_Velus', 'Marmal-fish', 'Kashyyyk', '9_ABY', 'The_galaxy', 'Chandrila_system', 'New_Republic', 'Bormea_sector', 'Sondiv_Sella', 'Homeworld', 'Brain', 'Nakadia', 'Akiva', 'Orcanthus', 'Mon_Calamari', 'DS-2_Death_Star_II_Mobile_Battle_Station', 'Twi%27lek', 'Prisoner', 'Politics', 'Starfighter', 'Unidentified_bar_(Junari_Point)', 'Pearlshell', 'Queen_of_the_Core_Network', 'Unidentified_protocol_droid_teacher', 'Crystal', 'Clone_Wars', 'Battle_station', 'Capital', 'Grand_Vizier', 'Jakku', 'Grand_Admiral', 'Silver_Sea', 'Reproduction', 'Prison', 'Mon_Mothma', 'Mon_Cala', 'Core_Worlds', 'Standard_Galactic_Grid', 'Standard_day', 'Color', 'Senator', 'Sarini_Island', 'Galaxy', 'Standard_month', 'Advisor', 'Skor-fin', 'Assassination_attempt_on_Mon_Mothma', 'Cedar', 'Dream', 'Gallius_Rax', 'Chandrila_Senate_house', 'Human', 'Luke_Skywalker', 'Hanna_City', 'Preepnob', 'Ashmead%27s_Lock', 'Camie_Marstrap', 'Balmgrass', 'Chandrilan', 'Galactic_Senate', 'Standard_week', 'Pantoran', 'Imperial_Instruments_of_Surrender', 'Assassin', 'Tintolive_tree', 'Rodian', '5_ABY', 'Auxi_Kray_Korbin', 'Lake_Andrasha', 'Galactic_Empire', 'Coruscant', 'Ocean', 'Starleg', 'Jawa', 'Chancellor_(New_Republic)', 'Leia_Skywalker_Organa_Solo', 'Prince', 'Galactic_Concordance', 'Endor', 'Superweapon', 'Landing_Platform_OB-99', 'Battle_of_Jakku', 'Sexes', 'Fleet_Admiral', 'Kilometer', 'Rae_Sloane', 'Ahch-To', 'Ben_Solo', 'Junari_Point', 'Old_Gather-House', 'Festival_of_Liberation', 'Early_rebellion_against_the_Galactic_Empire', '4_ABY', 'Canon', 'Trandoshan', 'Senate_Plaza_(Chandrila)', 'Galactic_Civil_War', 'Darth_Sidious', 'New_Republic_Starfighter_Corps', 'Alderaan', 'Bulabird', 'Death', 'Tatooine']",0,0
Charra,6111.37,-6134.69,0.08727235036,24.58495661,382999948,Expansion Region,Charra Sector,P14,http://starwars.wikia.com/wiki/Charra,1108.0,,https://starwars.fandom.com/wiki/Charra,Charra,False,{'Physical information': {'Class': 'Terrestrial'}},"Charra was a terrestrial astronomical object where Governor Tarkin of the Galactic Empire attended a trade conference.
","['Governor', 'Galactic_Empire', 'Wilhuff_Tarkin', 'Karyn_Faro', 'Commodore', 'Canon']",1,0
Chazwa,2997.86,1590.02,0.08730340188,24.58611221,383000425,Inner Rim,Orus Sector,M8,http://starwars.wikia.com/wiki/Chazwa,1242.0,,https://starwars.fandom.com/wiki/Chazwa,Chazwa,False,"{'Astrographical information': {'Region': 'Inner Rim', 'Grid coordinates': 'N-8', 'Trade routes': 'Perlemian Trade Route'}}","Chazwa was an astronomical object located in the galaxy's Inner Rim, along the Perlemian Trade Route. After the Battle of Endor, remnants of the Galactic Empire had a presence on Chazwa, and the New Republic's Meteor Squadron were sent on a scouting mission to Chazwa.
","['Inner_Rim', 'Battle_of_Endor', 'New_Republic', 'Perlemian_Trade_Route', 'Galactic_Empire', 'Standard_Galactic_Grid', 'Canon', 'Meteor_Squadron', 'The_galaxy']",1,0
Cheelit,-3426.76,-10183.7,0.08736747561,24.58435089,383000310,Mid Rim,Semagi Sector,I16,http://starwars.wikia.com/wiki/Cheelit,1578.0,,https://starwars.fandom.com/wiki/Cheelit,Cheelit,False,{},"Cheelit was the homeworld of brain crawlers, a species of parasitic worm that could infest happabores.
","['Happabore', 'Species', 'Homeworld', 'Parasite', 'Brain_crawler', 'Worm', 'Canon']",0,0
Chiron,13416.13,3942.22,0.08719949885,24.58646409,382999913,Outer Rim,Ash Worlds Sector,T7,http://starwars.wikia.com/wiki/Chiron,890.0,,https://starwars.fandom.com/wiki/Chiron,Chiron,True,"{'Biographical information': {'Died': ['4 BBY', 'Arkanis']}, 'Physical description': {'Species': 'Human', 'Gender': 'Male'}, 'Chronological and political information': {'Affiliation(s)': ['Galactic Empire', 'Imperial Military', 'Imperial Officer Corps']}}","Chiron was a lieutenant of the Galactic Empire, stationed at the Academy for Young Imperials on Lothal. He was an enthusiastic officer who would often lead Imperial cadets in song during morning runs. Chiron took a special liking to one such cadet the Academy, Zare Leonis, believing him to be a fine example of a model officer and often tried to protect Leonis from the more officious bureaucrats within the Academy.
","['Captain', 'Merei_Spanjaf', 'Cumberlayne_Aresko', 'Myles_Grint', 'Uzall', 'Music', 'The_Force', 'Academy_for_Young_Imperials', 'Empire_Day', 'Ezra_Bridger', 'Imperial_Officer_Corps', 'Lothal', 'K79-S80_Imperial_Troop_Transport', 'Commandant', 'Unit_Aurek', 'Pirate', 'Penn_Zarang', 'Governor', 'Project_Unity', 'Lieutenant', 'Bureaucrat', 'Brendol_Hux', 'Decoder', 'Imperial_Era', 'Alexsandr_Kallus', 'Pretor_Flats_Academy', 'Zare_Leonis', 'Code_cylinder', 'DDM-38', 'Smuggler', 'Fullback', 'Nazhros_Oleg', 'Grand_Moff', 'Pandak_Symes', 'Arkanis_Academy', 'Jogan_fruit', 'Grav-ball', 'Demerit', 'Imperial_cadet', 'Currahee', 'Piers_Roddance', 'Officer', 'The_Well', 'C1-10P', 'Nerf', 'Wilhuff_Tarkin', '4_BBY', 'Nerf_steak', 'Galaxy', 'Agent', 'Major', 'Dhara_Leonis', 'Diplopod', 'Force-sensitive', 'Kyber_crystal', 'The_Grand_Inquisitor', 'BlasTech_Industries', 'Project_Harvester', 'Action_at_Mustafar', 'Julyan', 'Taskmaster', 'Human', 'Outer_Rim_Territories', 'Spectres', 'Siward_Cass', 'Area_Null', 'Landspeeder', 'Colonel', 'Sergeant', 'Treason', 'Commandant%27s_Cadets', 'Eye', 'Beck_Ollet', 'Rescue_of_Dhara_Leonis', 'Galactic_Empire', 'Force_power', 'Westhills', 'Battle_of_Yavin', 'Arkanis', 'Sexes', 'Jessa_Spanjaf', 'Jai_Kell', 'Lothal_City_Capitol_Building', 'Imperial_Security_Bureau', 'Astromech_droid', 'Arihnda_Pryce', 'E-11_blaster_rifle', 'Marleyvane', 'Telekinesis', 'Canon', 'Darth_Sidious', 'Sentinel-class_landing_craft', 'Capital_City', 'Death', 'Imperial_Military', 'Stormtrooper']",1,0
Cholganna,12010.18,7013.75,0.0872135206,24.58692359,382999697,Outer Rim,Colundra Sector,T5,http://starwars.wikia.com/wiki/Cholganna,2033.0,,https://starwars.fandom.com/wiki/Cholganna,Cholganna,False,"{'Astrographical information': {'Region': 'Outer Rim Territories'}, 'Physical information': {'Primary terrain': 'Forests', 'Fauna': ['Bark rat', 'Nexu']}}","Cholganna was a dark, cool forest planet in the Outer Rim Territories that was the homeworld of the nexus, a species of predatory felines that spread off-world as a result of their value as attack beasts.
","['Species', 'Outer_Rim_Territories', 'Homeworld', 'Planet', 'Forest', 'Bark_rat', 'Canon', 'Nexu', 'Feline']",0,0
Christophsis,8652.5,-10140.5,0.08724700727,24.58435736,383000522,Outer Rim,Savareen Sector,Q16,http://starwars.wikia.com/wiki/Christophsis,473.0,,https://starwars.fandom.com/wiki/Christophsis,Christophsis,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Sector': 'Savareen sector', 'System': 'Christoph system', 'Suns': ""1: Christophsis' sun"", 'Moons': '1: Leesis', 'Grid coordinates': 'Q-16', 'Trade routes': 'Corellian Run'}, 'Physical information': {'Class': 'Terrestrial', 'Atmosphere': 'Breathable', 'Primary terrain': 'Crystalline formations', 'Points of interest': ['Christophsis double-towered building', 'Christophsis Republic base', 'Christophsis Separatist headquarters', 'Christophsis Separatist tower', 'Crystal forest', 'Eastern exurbs'], 'Fauna': 'Kyaddak'}, 'Societal information': {'Immigrated species': ['Human', 'Christophsian'], 'Demonym': 'Christophsian', 'Major cities': ['Chaleydonia', 'Tophen'], 'Major exports': 'Kyber crystals', 'Affiliation': ['Galactic Republic', 'Galactic Empire']}}","Christophsis was a planet located in the Christoph system of the galaxy's Outer Rim Territories where the Battle of Christophsis was fought during the Clone Wars. The crystalline planet was invaded by the battle droid armies of the Confederacy of Independent Systems but were repelled by the Jedi and Clone troopers dispatched by the Galactic Republic. Later, the planet was the site of a second battle between the Republic and the Separatists. After the transformation of the Galactic Republic into the Galactic Empire, the planet was placed under Imperial control, but nevertheless hosted rebellious elements.
","['Mabo', 'Venator-class_Star_Destroyer', 'City', 'MA-B0_cargo_lifter_droid', 'Alderaanian', 'Galactic_Republic', 'Trooper', 'Toydaria', 'Proclamation_of_the_New_Order', 'Convoy', 'Christophsian', 'Republic_Military', 'Iakaru', 'Deflector_shield_generator', 'Mace_Windu', 'Pilgrim', 'Admiral', 'Jedi', 'Elomin', 'Realspace', 'Battle_of_Christophsis', 'Kyaddak', 'B1-series_battle_droid', 'Lothal', 'Time', 'DS-1_Death_Star_Mobile_Battle_Station', 'Standard_year', 'Count', 'Forest', 'Sith', 'Cloning', 'Planet', 'Leesis', 'CC-2224', 'Separatist_Droid_Army', 'Supreme_Chancellor', 'Kamino', 'Kashyyyk', 'The_galaxy', 'Ahsoka_Tano', 'Vigilance_(Venator-class)', 'Yoda', 'Whorm_Loathsom', 'Quinlan_Vos', 'Christophsis_Separatist_tower', 'Wullf_Yularen', 'Humanoid', 'Clone_trooper', 'Galactic_Republic_Navy', 'Crystal_forest_(Christophsis)', 'Droid', 'Orbit', 'Prime_Minister', 'Madrammagath', 'Tophen', 'Species', 'Crystal', 'Clone_Wars', 'Savareen_sector', 'Capital', 'Padawan', 'Sith_Master', 'Officer', 'Ryloth', 'Corellian_Run', 'Standard_Galactic_Grid', 'Standard_day', 'Color', 'Senator', 'Second_battle_of_Christophsis', 'Grand_Army_of_the_Republic', 'Clone_Sergeant', 'Pastor', 'Retail_Caucus', 'Fleet', 'Christophsis_Separatist_headquarters', 'Christophsis_Republic_base', 'Force-sensitive', 'Chaleydonia', 'Christophsis%27_sun', 'Rex', 'Kyber_crystal', 'Outer_Rim_Territories', 'Human', 'Spectres', 'Dooku', 'Hospital_ship', 'Anakin_Skywalker', 'Confederacy_of_Independent_Systems_Navy', 'Brin_Izisca', 'Assassin', 'Treason', 'Head_of_State', 'Tipoca_City_Military_Complex', 'Duros', 'Battle_droid', 'Atmosphere', 'Galactic_Empire', 'Obi-Wan_Kenobi', 'Dark_side_of_the_Force', 'Arrests_on_Christophsis', 'Uggorda', 'Slick', 'Church_of_the_Force', 'Battle_of_Jakku', 'Sexes', 'Eastern_exurbs', 'Unidentified_Christophsis_prime_minister', 'Asajj_Ventress', 'Light_side_of_the_Force', 'Jedi_General', 'Moon', 'Christophsis_double-towered_building', 'Christoph_system', 'Jedi_Master', 'Force_lightning', 'Jumon', 'Canon', 'Trench', 'Addar', 'General', 'Confederacy_of_Independent_Systems', 'Confederacy_military', 'Darth_Sidious', 'Christophsis_insurgents', 'Death']",1,1
Circumtore,10630.46,-3666.77,0.08722728077,24.58532581,382999842,Hutt Space,Hutt Space Sector,S12,http://starwars.wikia.com/wiki/Circumtore,1551.0,,https://starwars.fandom.com/wiki/Circumtore,Circumtore,False,"{'Astrographical information': {'Region': 'Hutt Space', 'Grid coordinates': 'S-12'}}","Circumtore was a world located in the Hutt Space region of the galaxy. It was connected to fellow Hutt Space worlds Rorak, Nar Kaaga and Hollastin by hyperspace routes as well as Daalang outside of the region. Circumtore was located at galactic coordinates S-12.
","['Hutt_Space', 'Hollastin', 'Galactic_coordinates', 'Nar_Kaaga', 'Hyperspace_route', 'Rorak', 'Hutt', 'Canon', 'Daalang', 'The_galaxy']",0,0
Ciutric,3775.51,7128.16,0.08729564625,24.5869407,383000030,Outer Rim,Ciutric Sector,N5,http://starwars.wikia.com/wiki/Ciutric,1023.0,,https://starwars.fandom.com/wiki/Ciutric,Ciutric,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Grid coordinates': 'N-5'}}","Ciutric was an astronomical object located in the galaxy's Outer Rim Territories.
","['Outer_Rim_Territories', 'Standard_Galactic_Grid', 'Canon', 'The_galaxy']",0,0
Codia,-5114.36,-7809.47,0.08738430631,24.58470607,383000571,Mid Rim,Freestanding Subsectors Sector,H15,http://starwars.wikia.com/wiki/Codia,1943.0,,https://starwars.fandom.com/wiki/Codia,Codia,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Moons': 'Codian Moon', 'Grid coordinates': 'H-15'}, 'Societal information': {'Demonym': 'Codian'}}","Codia was a planet located in the galaxy's Mid Rim, in grid square H-15 on the Standard Galactic Grid, that was orbited by the Codian Moon, a homeworld of the reek species. It shared its name with the location New Codia.
","['Species', 'Codian_Moon', 'Planet', 'Standard_Galactic_Grid', 'Homeworld', 'Reek', 'New_Codia', 'Canon', 'Mid_Rim', 'Orbit', 'The_galaxy']",0,0
